Standort_ID,Datum,Koord_Ost,Koord_Nord,Velo,year,day_of_year,Niederschlag,Temperatur Durchschnitt,weekday,weekend,is_holiday
2993,2022-06-15,2683573,1248545,2898.0,2022,166,0.0,22.6,2,False,False
2997,2022-06-15,2682933,1248821,2271.0,2022,166,0.0,22.6,2,False,False
3003,2022-06-15,2679767,1248986,1132.0,2022,166,0.0,22.6,2,False,False
3008,2022-06-15,2683457,1247065,2651.0,2022,166,0.0,22.6,2,False,False
3012,2022-06-15,2682647,1250364,3033.0,2022,166,0.0,22.6,2,False,False
3598,2022-06-15,2684006,1246566,3326.0,2022,166,0.0,22.6,2,False,False
3924,2022-06-15,2682375,1247055,3793.0,2022,166,0.0,22.6,2,False,False
4241,2022-06-15,2682297,1248328,1610.0,2022,166,0.0,22.6,2,False,False
4242,2022-06-15,2682337,1248451,1641.0,2022,166,0.0,22.6,2,False,False
4249,2022-06-15,2682296,1248311,5618.0,2022,166,0.0,22.6,2,False,False
60,2022-06-16,2682731,1247708,1530.0,2022,167,4.5,23.4,3,False,False
732,2022-06-16,2681319,1248665,2070.0,2022,167,4.5,23.4,3,False,False
1037,2022-06-16,2681339,1248647,4908.0,2022,167,4.5,23.4,3,False,False
2977,2022-06-16,2682681,1250570,1932.0,2022,167,4.5,23.4,3,False,False
2978,2022-06-16,2683406,1251617,499.0,2022,167,4.5,23.4,3,False,False
2982,2022-06-16,2683447,1247063,2075.0,2022,167,4.5,23.4,3,False,False
2986,2022-06-16,2684578,1251966,1378.0,2022,167,4.5,23.4,3,False,False
2989,2022-06-16,2682278,1248324,6909.0,2022,167,4.5,23.4,3,False,False
2991,2022-06-16,2682756,1247323,2627.0,2022,167,4.5,23.4,3,False,False
2993,2022-06-16,2683573,1248545,2928.0,2022,167,4.5,23.4,3,False,False
2997,2022-06-16,2682933,1248821,2476.0,2022,167,4.5,23.4,3,False,False
3003,2022-06-16,2679767,1248986,1151.0,2022,167,4.5,23.4,3,False,False
3008,2022-06-16,2683457,1247065,2635.0,2022,167,4.5,23.4,3,False,False
3012,2022-06-16,2682647,1250364,2989.0,2022,167,4.5,23.4,3,False,False
3598,2022-06-16,2684006,1246566,3308.0,2022,167,4.5,23.4,3,False,False
3924,2022-06-16,2682375,1247055,3679.0,2022,167,4.5,23.4,3,False,False
4241,2022-06-16,2682297,1248328,1707.0,2022,167,4.5,23.4,3,False,False
4242,2022-06-16,2682337,1248451,1699.0,2022,167,4.5,23.4,3,False,False
4249,2022-06-16,2682296,1248311,5674.0,2022,167,4.5,23.4,3,False,False
60,2022-06-17,2682731,1247708,1416.0,2022,168,0.0,22.1,4,False,False
732,2022-06-17,2681319,1248665,2018.0,2022,168,0.0,22.1,4,False,False
1037,2022-06-17,2681339,1248647,4965.0,2022,168,0.0,22.1,4,False,False
2977,2022-06-17,2682681,1250570,1700.0,2022,168,0.0,22.1,4,False,False
2978,2022-06-17,2683406,1251617,481.0,2022,168,0.0,22.1,4,False,False
2982,2022-06-17,2683447,1247063,1966.0,2022,168,0.0,22.1,4,False,False
2986,2022-06-17,2684578,1251966,1256.0,2022,168,0.0,22.1,4,False,False
2989,2022-06-17,2682278,1248324,6656.0,2022,168,0.0,22.1,4,False,False
2991,2022-06-17,2682756,1247323,2571.0,2022,168,0.0,22.1,4,False,False
2993,2022-06-17,2683573,1248545,2309.0,2022,168,0.0,22.1,4,False,False
2997,2022-06-17,2682933,1248821,2255.0,2022,168,0.0,22.1,4,False,False
3003,2022-06-17,2679767,1248986,1057.0,2022,168,0.0,22.1,4,False,False
3008,2022-06-17,2683457,1247065,2487.0,2022,168,0.0,22.1,4,False,False
3012,2022-06-17,2682647,1250364,2482.0,2022,168,0.0,22.1,4,False,False
3598,2022-06-17,2684006,1246566,3041.0,2022,168,0.0,22.1,4,False,False
3924,2022-06-17,2682375,1247055,3092.0,2022,168,0.0,22.1,4,False,False
4241,2022-06-17,2682297,1248328,1582.0,2022,168,0.0,22.1,4,False,False
4242,2022-06-17,2682337,1248451,1588.0,2022,168,0.0,22.1,4,False,False
4249,2022-06-17,2682296,1248311,5558.0,2022,168,0.0,22.1,4,False,False
60,2022-06-18,2682731,1247708,1250.0,2022,169,0.0,23.9,5,True,False
732,2022-06-18,2681319,1248665,1741.0,2022,169,0.0,23.9,5,True,False
1037,2022-06-18,2681339,1248647,4084.0,2022,169,0.0,23.9,5,True,False
2977,2022-06-18,2682681,1250570,1142.0,2022,169,0.0,23.9,5,True,False
2978,2022-06-18,2683406,1251617,548.0,2022,169,0.0,23.9,5,True,False
2982,2022-06-18,2683447,1247063,1618.0,2022,169,0.0,23.9,5,True,False
2986,2022-06-18,2684578,1251966,774.0,2022,169,0.0,23.9,5,True,False
2989,2022-06-18,2682278,1248324,5764.0,2022,169,0.0,23.9,5,True,False
2991,2022-06-18,2682756,1247323,1817.0,2022,169,0.0,23.9,5,True,False
2993,2022-06-18,2683573,1248545,1178.0,2022,169,0.0,23.9,5,True,False
2997,2022-06-18,2682933,1248821,1689.0,2022,169,0.0,23.9,5,True,False
3003,2022-06-18,2679767,1248986,723.0,2022,169,0.0,23.9,5,True,False
3008,2022-06-18,2683457,1247065,1987.0,2022,169,0.0,23.9,5,True,False
3012,2022-06-18,2682647,1250364,1710.0,2022,169,0.0,23.9,5,True,False
3598,2022-06-18,2684006,1246566,2021.0,2022,169,0.0,23.9,5,True,False
3924,2022-06-18,2682375,1247055,1227.0,2022,169,0.0,23.9,5,True,False
4241,2022-06-18,2682297,1248328,1392.0,2022,169,0.0,23.9,5,True,False
4242,2022-06-18,2682337,1248451,1354.0,2022,169,0.0,23.9,5,True,False
4249,2022-06-18,2682296,1248311,4468.0,2022,169,0.0,23.9,5,True,False
60,2022-06-19,2682731,1247708,471.0,2022,170,0.0,27.0,6,True,False
732,2022-06-19,2681319,1248665,1568.0,2022,170,0.0,27.0,6,True,False
1037,2022-06-19,2681339,1248647,3356.0,2022,170,0.0,27.0,6,True,False
2977,2022-06-19,2682681,1250570,899.0,2022,170,0.0,27.0,6,True,False
2978,2022-06-19,2683406,1251617,246.0,2022,170,0.0,27.0,6,True,False
2982,2022-06-19,2683447,1247063,1402.0,2022,170,0.0,27.0,6,True,False
2986,2022-06-19,2684578,1251966,693.0,2022,170,0.0,27.0,6,True,False
2989,2022-06-19,2682278,1248324,4283.0,2022,170,0.0,27.0,6,True,False
2991,2022-06-19,2682756,1247323,1322.0,2022,170,0.0,27.0,6,True,False
2993,2022-06-19,2683573,1248545,1085.0,2022,170,0.0,27.0,6,True,False
2997,2022-06-19,2682933,1248821,1602.0,2022,170,0.0,27.0,6,True,False
3003,2022-06-19,2679767,1248986,548.0,2022,170,0.0,27.0,6,True,False
3008,2022-06-19,2683457,1247065,1537.0,2022,170,0.0,27.0,6,True,False
3012,2022-06-19,2682647,1250364,1347.0,2022,170,0.0,27.0,6,True,False
3598,2022-06-19,2684006,1246566,1619.0,2022,170,0.0,27.0,6,True,False
3924,2022-06-19,2682375,1247055,983.0,2022,170,0.0,27.0,6,True,False
4241,2022-06-19,2682297,1248328,841.0,2022,170,0.0,27.0,6,True,False
4242,2022-06-19,2682337,1248451,860.0,2022,170,0.0,27.0,6,True,False
4249,2022-06-19,2682296,1248311,3096.0,2022,170,0.0,27.0,6,True,False
60,2022-06-20,2682731,1247708,1332.0,2022,171,0.0,25.0,0,False,False
732,2022-06-20,2681319,1248665,1824.0,2022,171,0.0,25.0,0,False,False
1037,2022-06-20,2681339,1248647,4436.0,2022,171,0.0,25.0,0,False,False
2977,2022-06-20,2682681,1250570,1768.0,2022,171,0.0,25.0,0,False,False
2978,2022-06-20,2683406,1251617,437.0,2022,171,0.0,25.0,0,False,False
2982,2022-06-20,2683447,1247063,1942.0,2022,171,0.0,25.0,0,False,False
2986,2022-06-20,2684578,1251966,1671.0,2022,171,0.0,25.0,0,False,False
2989,2022-06-20,2682278,1248324,5983.0,2022,171,0.0,25.0,0,False,False
2991,2022-06-20,2682756,1247323,2009.0,2022,171,0.0,25.0,0,False,False
2993,2022-06-20,2683573,1248545,2599.0,2022,171,0.0,25.0,0,False,False
2997,2022-06-20,2682933,1248821,2049.0,2022,171,0.0,25.0,0,False,False
3003,2022-06-20,2679767,1248986,1058.0,2022,171,0.0,25.0,0,False,False
3008,2022-06-20,2683457,1247065,2465.0,2022,171,0.0,25.0,0,False,False
3012,2022-06-20,2682647,1250364,2658.0,2022,171,0.0,25.0,0,False,False
3598,2022-06-20,2684006,1246566,2973.0,2022,171,0.0,25.0,0,False,False
3924,2022-06-20,2682375,1247055,1679.0,2022,171,0.0,25.0,0,False,False
4241,2022-06-20,2682297,1248328,1285.0,2022,171,0.0,25.0,0,False,False
4242,2022-06-20,2682337,1248451,1494.0,2022,171,0.0,25.0,0,False,False
4249,2022-06-20,2682296,1248311,4928.0,2022,171,0.0,25.0,0,False,False
60,2022-06-21,2682731,1247708,1392.0,2022,172,0.0,22.9,1,False,False
732,2022-06-21,2681319,1248665,1862.0,2022,172,0.0,22.9,1,False,False
1037,2022-06-21,2681339,1248647,4611.0,2022,172,0.0,22.9,1,False,False
2977,2022-06-21,2682681,1250570,1867.0,2022,172,0.0,22.9,1,False,False
2978,2022-06-21,2683406,1251617,470.0,2022,172,0.0,22.9,1,False,False
2982,2022-06-21,2683447,1247063,1952.0,2022,172,0.0,22.9,1,False,False
2986,2022-06-21,2684578,1251966,1452.0,2022,172,0.0,22.9,1,False,False
2989,2022-06-21,2682278,1248324,6237.0,2022,172,0.0,22.9,1,False,False
2991,2022-06-21,2682756,1247323,2283.0,2022,172,0.0,22.9,1,False,False
2993,2022-06-21,2683573,1248545,2843.0,2022,172,0.0,22.9,1,False,False
2997,2022-06-21,2682933,1248821,2177.0,2022,172,0.0,22.9,1,False,False
3003,2022-06-21,2679767,1248986,1078.0,2022,172,0.0,22.9,1,False,False
3008,2022-06-21,2683457,1247065,2507.0,2022,172,0.0,22.9,1,False,False
3012,2022-06-21,2682647,1250364,2717.0,2022,172,0.0,22.9,1,False,False
3598,2022-06-21,2684006,1246566,3200.0,2022,172,0.0,22.9,1,False,False
3924,2022-06-21,2682375,1247055,1837.0,2022,172,0.0,22.9,1,False,False
4241,2022-06-21,2682297,1248328,1370.0,2022,172,0.0,22.9,1,False,False
4242,2022-06-21,2682337,1248451,1585.0,2022,172,0.0,22.9,1,False,False
4249,2022-06-21,2682296,1248311,5219.0,2022,172,0.0,22.9,1,False,False
60,2022-06-22,2682731,1247708,1067.0,2022,173,5.2,19.4,2,False,False
732,2022-06-22,2681319,1248665,1602.0,2022,173,5.2,19.4,2,False,False
1037,2022-06-22,2681339,1248647,3567.0,2022,173,5.2,19.4,2,False,False
2978,2022-06-22,2683406,1251617,464.0,2022,173,5.2,19.4,2,False,False
2982,2022-06-22,2683447,1247063,1340.0,2022,173,5.2,19.4,2,False,False
2986,2022-06-22,2684578,1251966,1064.0,2022,173,5.2,19.4,2,False,False
2989,2022-06-22,2682278,1248324,4792.0,2022,173,5.2,19.4,2,False,False
2991,2022-06-22,2682756,1247323,2044.0,2022,173,5.2,19.4,2,False,False
2993,2022-06-22,2683573,1248545,2188.0,2022,173,5.2,19.4,2,False,False
2997,2022-06-22,2682933,1248821,1383.0,2022,173,5.2,19.4,2,False,False
3003,2022-06-22,2679767,1248986,750.0,2022,173,5.2,19.4,2,False,False
3008,2022-06-22,2683457,1247065,1774.0,2022,173,5.2,19.4,2,False,False
3012,2022-06-22,2682647,1250364,1998.0,2022,173,5.2,19.4,2,False,False
3598,2022-06-22,2684006,1246566,2535.0,2022,173,5.2,19.4,2,False,False
3924,2022-06-22,2682375,1247055,1452.0,2022,173,5.2,19.4,2,False,False
4241,2022-06-22,2682297,1248328,1172.0,2022,173,5.2,19.4,2,False,False
4242,2022-06-22,2682337,1248451,1206.0,2022,173,5.2,19.4,2,False,False
4249,2022-06-22,2682296,1248311,3889.0,2022,173,5.2,19.4,2,False,False
60,2022-06-23,2682731,1247708,1319.0,2022,174,0.2,21.4,3,False,False
732,2022-06-23,2681319,1248665,1831.0,2022,174,0.2,21.4,3,False,False
1037,2022-06-23,2681339,1248647,4285.0,2022,174,0.2,21.4,3,False,False
2978,2022-06-23,2683406,1251617,430.0,2022,174,0.2,21.4,3,False,False
2982,2022-06-23,2683447,1247063,1816.0,2022,174,0.2,21.4,3,False,False
2986,2022-06-23,2684578,1251966,1437.0,2022,174,0.2,21.4,3,False,False
2989,2022-06-23,2682278,1248324,5963.0,2022,174,0.2,21.4,3,False,False
2991,2022-06-23,2682756,1247323,2212.0,2022,174,0.2,21.4,3,False,False
2993,2022-06-23,2683573,1248545,2453.0,2022,174,0.2,21.4,3,False,False
2997,2022-06-23,2682933,1248821,1964.0,2022,174,0.2,21.4,3,False,False
3003,2022-06-23,2679767,1248986,990.0,2022,174,0.2,21.4,3,False,False
3008,2022-06-23,2683457,1247065,2322.0,2022,174,0.2,21.4,3,False,False
3012,2022-06-23,2682647,1250364,2530.0,2022,174,0.2,21.4,3,False,False
3598,2022-06-23,2684006,1246566,3032.0,2022,174,0.2,21.4,3,False,False
3924,2022-06-23,2682375,1247055,1764.0,2022,174,0.2,21.4,3,False,False
4241,2022-06-23,2682297,1248328,1181.0,2022,174,0.2,21.4,3,False,False
4242,2022-06-23,2682337,1248451,1436.0,2022,174,0.2,21.4,3,False,False
4249,2022-06-23,2682296,1248311,5017.0,2022,174,0.2,21.4,3,False,False
60,2022-06-24,2682731,1247708,786.0,2022,175,18.5,17.1,4,False,False
732,2022-06-24,2681319,1248665,1194.0,2022,175,18.5,17.1,4,False,False
1037,2022-06-24,2681339,1248647,2812.0,2022,175,18.5,17.1,4,False,False
2977,2022-06-24,2682681,1250570,1108.0,2022,175,18.5,17.1,4,False,False
2978,2022-06-24,2683406,1251617,315.0,2022,175,18.5,17.1,4,False,False
2982,2022-06-24,2683447,1247063,973.0,2022,175,18.5,17.1,4,False,False
2986,2022-06-24,2684578,1251966,802.0,2022,175,18.5,17.1,4,False,False
2989,2022-06-24,2682278,1248324,3794.0,2022,175,18.5,17.1,4,False,False
2991,2022-06-24,2682756,1247323,1936.0,2022,175,18.5,17.1,4,False,False
2993,2022-06-24,2683573,1248545,1655.0,2022,175,18.5,17.1,4,False,False
2997,2022-06-24,2682933,1248821,1016.0,2022,175,18.5,17.1,4,False,False
3003,2022-06-24,2679767,1248986,636.0,2022,175,18.5,17.1,4,False,False
3008,2022-06-24,2683457,1247065,1203.0,2022,175,18.5,17.1,4,False,False
3012,2022-06-24,2682647,1250364,1387.0,2022,175,18.5,17.1,4,False,False
3598,2022-06-24,2684006,1246566,1820.0,2022,175,18.5,17.1,4,False,False
3924,2022-06-24,2682375,1247055,916.0,2022,175,18.5,17.1,4,False,False
4241,2022-06-24,2682297,1248328,1016.0,2022,175,18.5,17.1,4,False,False
4242,2022-06-24,2682337,1248451,1074.0,2022,175,18.5,17.1,4,False,False
4249,2022-06-24,2682296,1248311,3107.0,2022,175,18.5,17.1,4,False,False
60,2022-06-25,2682731,1247708,1181.0,2022,176,1.3,19.5,5,True,False
732,2022-06-25,2681319,1248665,1259.0,2022,176,1.3,19.5,5,True,False
1037,2022-06-25,2681339,1248647,3461.0,2022,176,1.3,19.5,5,True,False
2977,2022-06-25,2682681,1250570,1101.0,2022,176,1.3,19.5,5,True,False
2978,2022-06-25,2683406,1251617,543.0,2022,176,1.3,19.5,5,True,False
2982,2022-06-25,2683447,1247063,1436.0,2022,176,1.3,19.5,5,True,False
2986,2022-06-25,2684578,1251966,1092.0,2022,176,1.3,19.5,5,True,False
2989,2022-06-25,2682278,1248324,5162.0,2022,176,1.3,19.5,5,True,False
2991,2022-06-25,2682756,1247323,1953.0,2022,176,1.3,19.5,5,True,False
2993,2022-06-25,2683573,1248545,1138.0,2022,176,1.3,19.5,5,True,False
2997,2022-06-25,2682933,1248821,1547.0,2022,176,1.3,19.5,5,True,False
3003,2022-06-25,2679767,1248986,829.0,2022,176,1.3,19.5,5,True,False
3008,2022-06-25,2683457,1247065,1901.0,2022,176,1.3,19.5,5,True,False
3012,2022-06-25,2682647,1250364,1480.0,2022,176,1.3,19.5,5,True,False
3598,2022-06-25,2684006,1246566,2005.0,2022,176,1.3,19.5,5,True,False
3924,2022-06-25,2682375,1247055,1276.0,2022,176,1.3,19.5,5,True,False
4241,2022-06-25,2682297,1248328,1323.0,2022,176,1.3,19.5,5,True,False
4242,2022-06-25,2682337,1248451,1210.0,2022,176,1.3,19.5,5,True,False
4249,2022-06-25,2682296,1248311,4725.0,2022,176,1.3,19.5,5,True,False
60,2022-06-26,2682731,1247708,588.0,2022,177,2.4,22.2,6,True,False
732,2022-06-26,2681319,1248665,1160.0,2022,177,2.4,22.2,6,True,False
1037,2022-06-26,2681339,1248647,2916.0,2022,177,2.4,22.2,6,True,False
2977,2022-06-26,2682681,1250570,946.0,2022,177,2.4,22.2,6,True,False
2978,2022-06-26,2683406,1251617,286.0,2022,177,2.4,22.2,6,True,False
2982,2022-06-26,2683447,1247063,1528.0,2022,177,2.4,22.2,6,True,False
2986,2022-06-26,2684578,1251966,783.0,2022,177,2.4,22.2,6,True,False
2989,2022-06-26,2682278,1248324,3951.0,2022,177,2.4,22.2,6,True,False
2991,2022-06-26,2682756,1247323,1865.0,2022,177,2.4,22.2,6,True,False
2993,2022-06-26,2683573,1248545,1044.0,2022,177,2.4,22.2,6,True,False
2997,2022-06-26,2682933,1248821,1478.0,2022,177,2.4,22.2,6,True,False
3003,2022-06-26,2679767,1248986,506.0,2022,177,2.4,22.2,6,True,False
3008,2022-06-26,2683457,1247065,1648.0,2022,177,2.4,22.2,6,True,False
3012,2022-06-26,2682647,1250364,1307.0,2022,177,2.4,22.2,6,True,False
3598,2022-06-26,2684006,1246566,1706.0,2022,177,2.4,22.2,6,True,False
3924,2022-06-26,2682375,1247055,1051.0,2022,177,2.4,22.2,6,True,False
4241,2022-06-26,2682297,1248328,929.0,2022,177,2.4,22.2,6,True,False
4242,2022-06-26,2682337,1248451,831.0,2022,177,2.4,22.2,6,True,False
4249,2022-06-26,2682296,1248311,3202.0,2022,177,2.4,22.2,6,True,False
60,2022-06-27,2682731,1247708,1146.0,2022,178,3.8,18.5,0,False,False
732,2022-06-27,2681319,1248665,1338.0,2022,178,3.8,18.5,0,False,False
1037,2022-06-27,2681339,1248647,3082.0,2022,178,3.8,18.5,0,False,False
2977,2022-06-27,2682681,1250570,1345.0,2022,178,3.8,18.5,0,False,False
2978,2022-06-27,2683406,1251617,412.0,2022,178,3.8,18.5,0,False,False
2982,2022-06-27,2683447,1247063,1247.0,2022,178,3.8,18.5,0,False,False
2986,2022-06-27,2684578,1251966,987.0,2022,178,3.8,18.5,0,False,False
2989,2022-06-27,2682278,1248324,4227.0,2022,178,3.8,18.5,0,False,False
2991,2022-06-27,2682756,1247323,1872.0,2022,178,3.8,18.5,0,False,False
2993,2022-06-27,2683573,1248545,2151.0,2022,178,3.8,18.5,0,False,False
2997,2022-06-27,2682933,1248821,1312.0,2022,178,3.8,18.5,0,False,False
3003,2022-06-27,2679767,1248986,766.0,2022,178,3.8,18.5,0,False,False
3008,2022-06-27,2683457,1247065,1673.0,2022,178,3.8,18.5,0,False,False
3012,2022-06-27,2682647,1250364,2001.0,2022,178,3.8,18.5,0,False,False
3598,2022-06-27,2684006,1246566,2465.0,2022,178,3.8,18.5,0,False,False
3924,2022-06-27,2682375,1247055,1232.0,2022,178,3.8,18.5,0,False,False
4241,2022-06-27,2682297,1248328,1007.0,2022,178,3.8,18.5,0,False,False
4242,2022-06-27,2682337,1248451,1011.0,2022,178,3.8,18.5,0,False,False
4249,2022-06-27,2682296,1248311,3483.0,2022,178,3.8,18.5,0,False,False
60,2022-06-28,2682731,1247708,1127.0,2022,179,0.3,17.7,1,False,False
732,2022-06-28,2681319,1248665,1472.0,2022,179,0.3,17.7,1,False,False
1037,2022-06-28,2681339,1248647,3349.0,2022,179,0.3,17.7,1,False,False
2977,2022-06-28,2682681,1250570,1287.0,2022,179,0.3,17.7,1,False,False
2978,2022-06-28,2683406,1251617,460.0,2022,179,0.3,17.7,1,False,False
2982,2022-06-28,2683447,1247063,1242.0,2022,179,0.3,17.7,1,False,False
2986,2022-06-28,2684578,1251966,947.0,2022,179,0.3,17.7,1,False,False
2989,2022-06-28,2682278,1248324,4572.0,2022,179,0.3,17.7,1,False,False
2991,2022-06-28,2682756,1247323,1953.0,2022,179,0.3,17.7,1,False,False
2993,2022-06-28,2683573,1248545,2006.0,2022,179,0.3,17.7,1,False,False
2997,2022-06-28,2682933,1248821,1265.0,2022,179,0.3,17.7,1,False,False
3003,2022-06-28,2679767,1248986,758.0,2022,179,0.3,17.7,1,False,False
3008,2022-06-28,2683457,1247065,1635.0,2022,179,0.3,17.7,1,False,False
3012,2022-06-28,2682647,1250364,1923.0,2022,179,0.3,17.7,1,False,False
3598,2022-06-28,2684006,1246566,2614.0,2022,179,0.3,17.7,1,False,False
3924,2022-06-28,2682375,1247055,1404.0,2022,179,0.3,17.7,1,False,False
4241,2022-06-28,2682297,1248328,1066.0,2022,179,0.3,17.7,1,False,False
4242,2022-06-28,2682337,1248451,1151.0,2022,179,0.3,17.7,1,False,False
4249,2022-06-28,2682296,1248311,3791.0,2022,179,0.3,17.7,1,False,False
60,2022-06-29,2682731,1247708,1538.0,2022,180,0.0,20.5,2,False,False
732,2022-06-29,2681319,1248665,1979.0,2022,180,0.0,20.5,2,False,False
1037,2022-06-29,2681339,1248647,4531.0,2022,180,0.0,20.5,2,False,False
2977,2022-06-29,2682681,1250570,1832.0,2022,180,0.0,20.5,2,False,False
2978,2022-06-29,2683406,1251617,578.0,2022,180,0.0,20.5,2,False,False
2982,2022-06-29,2683447,1247063,1937.0,2022,180,0.0,20.5,2,False,False
2986,2022-06-29,2684578,1251966,1327.0,2022,180,0.0,20.5,2,False,False
2989,2022-06-29,2682278,1248324,5952.0,2022,180,0.0,20.5,2,False,False
2991,2022-06-29,2682756,1247323,2250.0,2022,180,0.0,20.5,2,False,False
2993,2022-06-29,2683573,1248545,2687.0,2022,180,0.0,20.5,2,False,False
2997,2022-06-29,2682933,1248821,1982.0,2022,180,0.0,20.5,2,False,False
3003,2022-06-29,2679767,1248986,1066.0,2022,180,0.0,20.5,2,False,False
3008,2022-06-29,2683457,1247065,2561.0,2022,180,0.0,20.5,2,False,False
3012,2022-06-29,2682647,1250364,2737.0,2022,180,0.0,20.5,2,False,False
3598,2022-06-29,2684006,1246566,3253.0,2022,180,0.0,20.5,2,False,False
3924,2022-06-29,2682375,1247055,1709.0,2022,180,0.0,20.5,2,False,False
4241,2022-06-29,2682297,1248328,1508.0,2022,180,0.0,20.5,2,False,False
4242,2022-06-29,2682337,1248451,1558.0,2022,180,0.0,20.5,2,False,False
4249,2022-06-29,2682296,1248311,5088.0,2022,180,0.0,20.5,2,False,False
60,2022-06-30,2682731,1247708,1320.0,2022,181,21.6,20.5,3,False,False
732,2022-06-30,2681319,1248665,1689.0,2022,181,21.6,20.5,3,False,False
1037,2022-06-30,2681339,1248647,3916.0,2022,181,21.6,20.5,3,False,False
2977,2022-06-30,2682681,1250570,1670.0,2022,181,21.6,20.5,3,False,False
2978,2022-06-30,2683406,1251617,485.0,2022,181,21.6,20.5,3,False,False
2982,2022-06-30,2683447,1247063,1672.0,2022,181,21.6,20.5,3,False,False
2986,2022-06-30,2684578,1251966,1281.0,2022,181,21.6,20.5,3,False,False
2989,2022-06-30,2682278,1248324,5675.0,2022,181,21.6,20.5,3,False,False
2991,2022-06-30,2682756,1247323,2179.0,2022,181,21.6,20.5,3,False,False
2993,2022-06-30,2683573,1248545,2506.0,2022,181,21.6,20.5,3,False,False
2997,2022-06-30,2682933,1248821,1764.0,2022,181,21.6,20.5,3,False,False
3003,2022-06-30,2679767,1248986,989.0,2022,181,21.6,20.5,3,False,False
3008,2022-06-30,2683457,1247065,2248.0,2022,181,21.6,20.5,3,False,False
3012,2022-06-30,2682647,1250364,2284.0,2022,181,21.6,20.5,3,False,False
3598,2022-06-30,2684006,1246566,3025.0,2022,181,21.6,20.5,3,False,False
3924,2022-06-30,2682375,1247055,1617.0,2022,181,21.6,20.5,3,False,False
4241,2022-06-30,2682297,1248328,1348.0,2022,181,21.6,20.5,3,False,False
4242,2022-06-30,2682337,1248451,1467.0,2022,181,21.6,20.5,3,False,False
4249,2022-06-30,2682296,1248311,4715.0,2022,181,21.6,20.5,3,False,False
60,2022-07-01,2682731,1247708,915.0,2022,182,6.1,14.9,4,False,False
732,2022-07-01,2681319,1248665,1188.0,2022,182,6.1,14.9,4,False,False
1037,2022-07-01,2681339,1248647,2847.0,2022,182,6.1,14.9,4,False,False
2977,2022-07-01,2682681,1250570,961.0,2022,182,6.1,14.9,4,False,False
2978,2022-07-01,2683406,1251617,430.0,2022,182,6.1,14.9,4,False,False
2982,2022-07-01,2683447,1247063,972.0,2022,182,6.1,14.9,4,False,False
2986,2022-07-01,2684578,1251966,772.0,2022,182,6.1,14.9,4,False,False
2989,2022-07-01,2682278,1248324,4048.0,2022,182,6.1,14.9,4,False,False
2991,2022-07-01,2682756,1247323,1936.0,2022,182,6.1,14.9,4,False,False
2993,2022-07-01,2683573,1248545,1430.0,2022,182,6.1,14.9,4,False,False
2997,2022-07-01,2682933,1248821,1119.0,2022,182,6.1,14.9,4,False,False
3003,2022-07-01,2679767,1248986,605.0,2022,182,6.1,14.9,4,False,False
3008,2022-07-01,2683457,1247065,1343.0,2022,182,6.1,14.9,4,False,False
3012,2022-07-01,2682647,1250364,1348.0,2022,182,6.1,14.9,4,False,False
3598,2022-07-01,2684006,1246566,1808.0,2022,182,6.1,14.9,4,False,False
3924,2022-07-01,2682375,1247055,961.0,2022,182,6.1,14.9,4,False,False
4241,2022-07-01,2682297,1248328,1129.0,2022,182,6.1,14.9,4,False,False
4242,2022-07-01,2682337,1248451,1022.0,2022,182,6.1,14.9,4,False,False
4249,2022-07-01,2682296,1248311,3132.0,2022,182,6.1,14.9,4,False,False
60,2022-07-02,2682731,1247708,1063.0,2022,183,0.0,18.6,5,True,False
732,2022-07-02,2681319,1248665,1276.0,2022,183,0.0,18.6,5,True,False
1037,2022-07-02,2681339,1248647,3150.0,2022,183,0.0,18.6,5,True,False
2977,2022-07-02,2682681,1250570,996.0,2022,183,0.0,18.6,5,True,False
2978,2022-07-02,2683406,1251617,605.0,2022,183,0.0,18.6,5,True,False
2982,2022-07-02,2683447,1247063,1404.0,2022,183,0.0,18.6,5,True,False
2986,2022-07-02,2684578,1251966,865.0,2022,183,0.0,18.6,5,True,False
2989,2022-07-02,2682278,1248324,5014.0,2022,183,0.0,18.6,5,True,False
2991,2022-07-02,2682756,1247323,1878.0,2022,183,0.0,18.6,5,True,False
2993,2022-07-02,2683573,1248545,1204.0,2022,183,0.0,18.6,5,True,False
2997,2022-07-02,2682933,1248821,1498.0,2022,183,0.0,18.6,5,True,False
3003,2022-07-02,2679767,1248986,756.0,2022,183,0.0,18.6,5,True,False
3008,2022-07-02,2683457,1247065,1896.0,2022,183,0.0,18.6,5,True,False
3012,2022-07-02,2682647,1250364,1401.0,2022,183,0.0,18.6,5,True,False
3598,2022-07-02,2684006,1246566,1896.0,2022,183,0.0,18.6,5,True,False
3924,2022-07-02,2682375,1247055,1100.0,2022,183,0.0,18.6,5,True,False
4241,2022-07-02,2682297,1248328,1194.0,2022,183,0.0,18.6,5,True,False
4242,2022-07-02,2682337,1248451,1130.0,2022,183,0.0,18.6,5,True,False
4249,2022-07-02,2682296,1248311,3847.0,2022,183,0.0,18.6,5,True,False
60,2022-07-03,2682731,1247708,537.0,2022,184,0.1,22.6,6,True,False
732,2022-07-03,2681319,1248665,1169.0,2022,184,0.1,22.6,6,True,False
